PR349	1/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR349			(CHCH)5	70	cyrbia x himera		CHCH5-70		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR350	1/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR350			(CHCH)5	18	cyrbia x himera		CHCH5-18		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR351	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR351			(CHCH)5	31	cyrbia x himera		CHCH5-31		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR352	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR352			(CHCH)5	10	cyrbia x himera		CHCH5-10		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR353	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR353			(CHCH)5	41	cyrbia x himera		CHCH5-41		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR354	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR354			(CHCH)5	45	cyrbia x himera		CHCH5-45		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR355	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR355			(CHCH)5	37	cyrbia x himera		CHCH5-37		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR356	1/15/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR356			(CHCH)5	13	cyrbia x himera		CHCH5-13		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR357	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR357			(CHCH)5	18.2	cyrbia x himera		CHCH5-18b		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR358	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR358			(CHCH)5	30	cyrbia x himera		CHCH5-30		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR359	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR359			(CHCH)5	34	cyrbia x himera		CHCH5-34		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR360	1/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR360			(CHCH)5	35	cyrbia x himera		CHCH5-35		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR361	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR361			(CHCH)5	94	cyrbia x himera		CHCH5-94		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR362	1/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR362			(CHCH)5	53	cyrbia x himera		CHCH5-53		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR363	1/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR363			(CHCH)5	48	cyrbia x himera		CHCH5-48		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR364	1/21/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR364			(CHCH)5	43	cyrbia x himera		CHCH5-43		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR365	1/21/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR365			(CHCH)5	92	cyrbia x himera		CHCH5-92		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR366	1/21/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR366			(CHCH)5	24	cyrbia x himera		CHCH5-24		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR367	1/21/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR367			(CHCH)5	67	cyrbia x himera		CHCH5-67		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR368	1/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR368			(CHCH)5	111	cyrbia x himera		CHCH5-111		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR369	1/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR369			(CHCH)5	40	cyrbia x himera		CHCH5-40		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR370	1/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR370			(CHCH)5	11	cyrbia x himera		CHCH5-11		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR371	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR371			(CHCH)5	77	cyrbia x himera		CHCH5-77		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR372	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR372			(CHCH)5	85	cyrbia x himera		CHCH5-85		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR373	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR373			(CHCH)5	75	cyrbia x himera		CHCH5-75		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR374	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR374			(CHCH)5	52	cyrbia x himera		CHCH5-52		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR375	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR375			(CHCH)5	106	cyrbia x himera		CHCH5-106		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR376	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR376			(CHCH)5	69.1	cyrbia x himera		CHCH5-69a		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR378	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR378			(CHCH)5	51	cyrbia x himera		CHCH5-51		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR379	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR379			(CHCH)5	76	cyrbia x himera		CHCH5-76		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR380	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR380			(CHCH)5	80	cyrbia x himera		CHCH5-80		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR381	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR381			(CHCH)5	93	cyrbia x himera		CHCH5-93		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR382	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR382			(CHCH)5	47	cyrbia x himera		CHCH5-47		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR383	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR383			(CHCH)5	66	cyrbia x himera		CHCH5-66		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR384	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR384			(CHCH)5	90	cyrbia x himera		CHCH5-90		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR385	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR385			(CHCH)5	74	cyrbia x himera		CHCH5-74		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR386	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR386			(CHCH)5	78	cyrbia x himera		CHCH5-78		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR387	1/26/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR387			(CHCH)5	96	cyrbia x himera		CHCH5-96		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR388	1/26/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR388			(CHCH)5	88	cyrbia x himera		CHCH5-88		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR389	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR389			(CHCH)5	81	cyrbia x himera		CHCH5-81		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR390	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR390			(CHCH)5	84	cyrbia x himera		CHCH5-84		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR391	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR391			(CHCH)5	65	cyrbia x himera		CHCH5-65		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR392	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR392			(CHCH)5	75	cyrbia x himera		CHCH5-75		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR393	1/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR393			(CHCH)5	52	cyrbia x himera		CHCH5-52		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR394	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR394			(CHCH)5	79	cyrbia x himera		CHCH5-79		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR395	1/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR395			(CHCH)5	58	cyrbia x himera		CHCH5-58		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR396	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR396			(CHCH)5	71	cyrbia x himera		CHCH5-71		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR397	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR397			(CHCH)5	56	cyrbia x himera		CHCH5-56		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR398	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR398			(CHCH)5	87	cyrbia x himera		CHCH5-87		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR399	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR399			(CHCH)5	91	cyrbia x himera		CHCH5-91		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR400	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR400			(CHCH)5	107	cyrbia x himera		CHCH5-107		(CHCH)5	cyrbia x himera	PR230	PR253	F2	Reared	
PR401	4/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR401			NoF2-9	151	notabilis x himera		NoF2-9-151		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR403	4/23/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR403			NoF2-9	143	notabilis x himera		NoF2-9-143		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR404	4/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR404			NoF2-9	137	notabilis x himera		NoF2-9-137		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR405	4/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR405			NoF2-9	147	notabilis x himera		NoF2-9-147		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR406	4/25/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR406			NoF2-9	158	notabilis x himera		NoF2-9-158		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR407	4/23/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR407			NoF2-9	145	notabilis x himera		NoF2-9-145		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR408	4/23/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR408			NoF2-9	150	notabilis x himera		NoF2-9-150		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR409	4/23/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR409			NoF2-9	142	notabilis x himera		NoF2-9-142		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR410	4/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR410			NoF2-9	87	notabilis x himera		NoF2-9-87		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR411	4/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR411			NoF2-9	83	notabilis x himera		NoF2-9-83		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR413	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR413			NoF2-9	79	notabilis x himera		NoF2-9-79		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR414	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR414			NoF2-9	14	notabilis x himera		NoF2-9-14		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR415	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR415			NoF2-9	91	notabilis x himera		NoF2-9-91		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR416	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR416			NoF2-9	86	notabilis x himera		NoF2-9-86		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR417	4/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR417			NoF2-9	88.2	notabilis x himera		NoF2-9-88.b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR418	4/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR418			NoF2-9	88	notabilis x himera		NoF2-9-88		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR419	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR419			NoF2-9	115	notabilis x himera		NoF2-9-115		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR420	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR420			NoF2-9	117	notabilis x himera		NoF2-9-117		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR421	4/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR421			NoF2-9	89	notabilis x himera		NoF2-9-89		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR422	4/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR422			NoF2-9	113	notabilis x himera		NoF2-9-113		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR423	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR423			NoF2-9	95	notabilis x himera		NoF2-9-95		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR424	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR424			NoF2-9	87	notabilis x himera		NoF2-9-87		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR425	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR425			NoF2-9	101	notabilis x himera		NoF2-9-101		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR426	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR426			NoF2-9	93	notabilis x himera		NoF2-9-93		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR427	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR427			NoF2-9	118	notabilis x himera		NoF2-9-118		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR428	4/20/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR428			NoF2-9	134.2	notabilis x himera		NoF2-9-134.b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR429	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR429			NoF2-6	135	notabilis x himera		NoF2-6-135		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR430	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR430			NoF2-6	126	notabilis x himera		NoF2-6-126		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR431	4/20/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR431			NoF2-9	126	notabilis x himera		NoF2-9-126		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR432	4/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR432			NoF2-9	119	notabilis x himera		NoF2-9-119		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR433	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR433			NoF2-9	103	notabilis x himera		NoF2-9-103		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR434	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR434			NoF2-9	90	notabilis x himera		NoF2-9-90		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR435	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR435			NoF2-9	122	notabilis x himera		NoF2-9-122		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR436	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR436			NoF2-9	104	notabilis x himera		NoF2-9-104		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR437	4/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR437			NoF2-9	154	notabilis x himera		NoF2-9-154		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR438	4/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR438			NoF2-9	85.2	notabilis x himera		NoF2-9-85.b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR439	4/23/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR439			NoF2-9	149	notabilis x himera		NoF2-9-149		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR440	4/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR440			NoF2-9	153	notabilis x himera		NoF2-9-153		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR402	4/23/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR402			NoF2-9	140	notabilis x himera		NoF2-9-140		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR412	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR412			NoF2-6	130	notabilis x himera		NoF2-6-130		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR441	4/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR441			NoF2-9	148	notabilis x himera		NoF2-9-148		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR442	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR442			NoF2-9	95.2	notabilis x himera		NoF2-9-95.b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR443	4/18/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR443			NoF2-9	143	notabilis x himera		NoF2-9-143		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR444	4/18/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR444			NoF2-9	130	notabilis x himera		NoF2-9-130		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR445	4/15/2000	Heliconius	hybrid erato x himera	notabilis x himera			Reared	PR445			NoF2-9	108	notabilis x himera		NoF2-9-108		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR446	4/20/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR446			NoF2-9	135	notabilis x himera		NoF2-9-135		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR447	4/18/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR447			NoF2-9	127	notabilis x himera		NoF2-9-127		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR448	4/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR448			NoF2-9	98	notabilis x himera		NoF2-9-98	like Et	NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR449	4/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR449			NoF2-9	141	notabilis x himera		NoF2-9-141		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR450	4/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR450			NoF2-9	156	notabilis x himera		NoF2-9-156		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR451	4/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR451			NoF2-9	133	notabilis x himera		NoF2-9-133		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR452	4/15/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR452			NoF2-9	99	notabilis x himera		NoF2-9-99		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR453	4/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR453			NoF2-9	92	notabilis x himera		NoF2-9-92		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR454	4/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR454			NoF2-9	125	notabilis x himera		NoF2-9-125		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR455	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR455			NoF2-9	82	notabilis x himera		NoF2-9-82		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR456	4/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR456			NoF2-9	136	notabilis x himera		NoF2-9-136		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR457	4/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR457			NoF2-9	80.2	notabilis x himera		NoF2-9-80b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR458	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR458			NoF2-9	84	notabilis x himera		NoF2-9-84		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR459	4/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR459			NoF2-9	157	notabilis x himera		NoF2-9-157		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR460	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR460			NoF2-9	81	notabilis x himera		NoF2-9-81		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR461	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR461			NoF2-9	106	notabilis x himera		NoF2-9-106		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR462	4/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR462			NoF2-9	107	notabilis x himera		NoF2-9-107		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR463	4/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR463			NoF2-9	148	notabilis x himera		NoF2-9-148		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR464	4/18/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR464			NoF2-9	132	notabilis x himera		NoF2-9-132		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR465	4/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR465			NoF2-9	112	notabilis x himera		NoF2-9-112		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR466	4/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR466			NoF2-9	123	notabilis x himera		NoF2-9-123		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR467	4/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR467			NoF2-9	124	notabilis x himera		NoF2-9-124		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR468	4/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR468			NoF2-9	83	notabilis x himera		NoF2-9-83		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR469	4/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR469			NoF2-9	85.1	notabilis x himera		NoF2-9-85a		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR470	4/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR470			NoF2-9	97	notabilis x himera		NoF2-9-97		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR471	3/27/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR471			NoF2-9	43.2	notabilis x himera		NoF2-9-43b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR472	3/29/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR472			NoF2-9	45.2	notabilis x himera		NoF2-9-45b		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR473	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR473			NoF2-9	18	notabilis x himera		NoF2-9-18		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR474	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR474			NoF2-9	20	notabilis x himera		NoF2-9-20	like Et	NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR475	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR475			NoF2-9	23	notabilis x himera		NoF2-9-23		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR476	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR476			NoF2-9	58	notabilis x himera		NoF2-9-58		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR477	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR477			NoF2-9	11	notabilis x himera		NoF2-9-11		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR478	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR478			NoF2-9	4	notabilis x himera		NoF2-9-4		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR479	3/30/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR479			NoF2-9	44	notabilis x himera		NoF2-9-44		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR480	3/30/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR480			NoF2-9	57	notabilis x himera		NoF2-9-57	like Et	NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR481	3/28/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR481			NoF2-9	X	notabilis x himera		NoF2-9-X	NIC FIX	NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR482	3/28/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR482			NoF2-9	43.3	notabilis x himera		NoF2-9-43c		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
PR483	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR483			NoF2-9	5	notabilis x himera		NoF2-9-5		NoF2-9	notabalis x himera	PR280	PR247	F2	Reared	
